id,name,lat,lon,date,temp_min,temp_max,temp_afternoon,temp_night,temp_evening,temp_morning,precipitation_total
1,哈尔滨市,45.58,126.29,2025-04-01,2.47,10.41,9.62,2.73,7.48,2.83,5.56
1,哈尔滨市,45.58,126.29,2025-04-02,2.04,8.56,5.41,2.38,6.53,2.63,0.46
1,哈尔滨市,45.58,126.29,2025-04-03,0.95,13.64,12.23,2.66,11.04,1.35,0.0
1,哈尔滨市,45.58,126.29,2025-04-04,4.04,15.44,14.65,5.95,13.14,4.45,0.25
1,哈尔滨市,45.58,126.29,2025-04-05,4.46,9.71,7.41,9.25,6.56,5.43,0.27
1,哈尔滨市,45.58,126.29,2025-04-06,4.36,10.52,8.26,4.49,8.5,4.95,0.0
1,哈尔滨市,45.58,126.29,2025-04-07,3.56,15.06,13.93,4.37,11.72,4.1,0.96
1,哈尔滨市,45.58,126.29,2025-04-08,7.17,16.69,15.51,9.85,14.03,7.17,0.0
1,哈尔滨市,45.58,126.29,2025-04-09,8.82,20.17,19.35,9.94,16.65,9.25,0.0
1,哈尔滨市,45.58,126.29,2025-04-10,8.69,21.35,19.38,10.7,16.58,8.91,0.0
1,哈尔滨市,45.58,126.29,2025-04-11,10.35,22.75,22.26,10.84,18.37,11.72,0.55
1,哈尔滨市,45.58,126.29,2025-04-12,10.43,18.89,13.09,15.35,11.1,13.55,6.5
1,哈尔滨市,45.58,126.29,2025-04-13,6.37,10.92,10.09,7.27,10.58,9.48,11.8
1,哈尔滨市,45.58,126.29,2025-04-14,4.78,11.4,10.34,7.06,8.42,4.85,1.97
1,哈尔滨市,45.58,126.29,2025-04-15,5.16,13.21,12.19,5.16,10.76,5.8,0.52
1,哈尔滨市,45.58,126.29,2025-04-16,2.86,14.03,12.13,4.7,12.16,3.85,0.0
1,哈尔滨市,45.58,126.29,2025-04-17,6.36,19.99,17.81,7.74,17.57,7.55,0.65
1,哈尔滨市,45.58,126.29,2025-04-18,6.36,13.44,11.72,8.88,11.44,6.72,5.3
1,哈尔滨市,45.58,126.29,2025-04-19,5.3,13.66,13.02,7.64,10.81,6.1,0.0
1,哈尔滨市,45.58,126.29,2025-04-20,6.27,20.13,17.49,7.32,18.22,7.29,0.0
1,哈尔滨市,45.58,126.29,2025-04-21,10.26,18.9,18.47,14.6,11.2,14.64,14.55
1,哈尔滨市,45.58,126.29,2025-04-22,4.73,12.71,11.26,9.76,11.45,5.72,2.8
1,哈尔滨市,45.58,126.29,2025-04-23,5.48,18.44,17.45,6.73,13.61,6.77,0.0
1,哈尔滨市,45.58,126.29,2025-04-24,5.15,10.82,10.82,7.4,8.75,5.44,0.0
1,哈尔滨市,45.58,126.29,2025-04-25,3.63,10.36,7.48,6.27,9.32,4.19,0.0
1,哈尔滨市,45.58,126.29,2025-04-26,3.35,15.65,14.03,4.4,11.77,4.84,0.0
1,哈尔滨市,45.58,126.29,2025-04-27,6.42,12.62,12.05,9.33,11.16,8.16,3.01
1,哈尔滨市,45.58,126.29,2025-04-28,3.67,14.16,12.42,6.53,12.16,5.01,0.0
1,哈尔滨市,45.58,126.29,2025-04-29,6.57,20.77,18.7,9.12,19.67,8.28,0.0
1,哈尔滨市,45.58,126.29,2025-04-30,8.42,16.94,15.97,11.6,15.1,9.37,0.0
1,哈尔滨市,45.58,126.29,2025-05-01,7.16,14.42,11.87,10.81,13.22,7.67,0.14
1,哈尔滨市,45.58,126.29,2025-05-02,6.03,17.51,16.35,7.37,15.9,7.73,0.0
1,哈尔滨市,45.58,126.29,2025-05-03,8.87,14.08,11.8,11.64,11.2,11.05,0.42
1,哈尔滨市,45.58,126.29,2025-05-04,5.33,14.81,12.32,8.27,13.31,7.14,1.24
1,哈尔滨市,45.58,126.29,2025-05-05,6.23,16.26,15.32,8.12,14.34,7.97,0.0
1,哈尔滨市,45.58,126.29,2025-05-06,7.1,18.51,16.11,9.05,15.66,8.58,0.0
1,哈尔滨市,45.58,126.29,2025-05-07,8.97,19.86,16.82,9.26,14.8,11.16,0.87
1,哈尔滨市,45.58,126.29,2025-05-08,8.44,14.67,12.83,10.87,11.49,10.41,7.02
1,哈尔滨市,45.58,126.29,2025-05-09,10.65,17.65,14.21,11.02,15.56,11.24,0.0
1,哈尔滨市,45.58,126.29,2025-05-10,8.54,20.07,18.7,10.14,18.22,9.67,0.0
1,哈尔滨市,45.58,126.29,2025-05-11,10.51,25.16,23.43,12.38,22.66,12.67,0.0
1,哈尔滨市,45.58,126.29,2025-05-12,15.23,27.03,25.86,17.61,24.83,16.2,0.27
1,哈尔滨市,45.58,126.29,2025-05-13,18.12,26.67,23.43,20.62,22.6,18.63,0.64
1,哈尔滨市,45.58,126.29,2025-05-14,10.83,18.51,15.45,18.51,12.93,17.34,7.13
1,哈尔滨市,45.58,126.29,2025-05-15,9.32,22.78,20.25,10.24,20.29,11.34,0.12
1,哈尔滨市,45.58,126.29,2025-05-16,11.37,15.97,13.67,14.58,14.9,12.35,6.95
1,哈尔滨市,45.58,126.29,2025-05-17,6.26,17.39,7.87,12.05,12.69,8.1,7.41
1,哈尔滨市,45.58,126.29,2025-05-18,6.03,17.28,15.43,7.52,15.72,8.21,0.0
1,哈尔滨市,45.58,126.29,2025-05-19,9.56,17.5,17.5,10.49,12.36,10.06,0.82
1,哈尔滨市,45.58,126.29,2025-05-20,8.52,20.37,18.47,9.28,17.65,10.54,0.0
1,哈尔滨市,45.58,126.29,2025-05-21,10.35,21.23,20.62,11.2,18.56,12.32,0.0
1,哈尔滨市,45.58,126.29,2025-05-22,10.46,20.42,19.06,12.91,18.65,12.74,0.0
1,哈尔滨市,45.58,126.29,2025-05-23,10.98,23.22,22.83,12.95,20.07,13.94,0.0
1,哈尔滨市,45.58,126.29,2025-05-24,12.89,20.53,18.75,15.38,19.97,14.4,0.0
1,哈尔滨市,45.58,126.29,2025-05-25,10.8,25.32,22.77,12.2,23.39,13.87,8.2
1,哈尔滨市,45.58,126.29,2025-05-26,14.09,23.61,22.86,14.09,22.24,15.19,1.26
1,哈尔滨市,45.58,126.29,2025-05-27,14.21,29.1,27.49,16.77,27.41,16.92,0.0
1,哈尔滨市,45.58,126.29,2025-05-28,16.94,29.83,28.92,19.33,28.62,19.58,0.0
1,哈尔滨市,45.58,126.29,2025-05-29,18.12,30.86,29.52,20.44,28.45,20.96,0.0
1,哈尔滨市,45.58,126.29,2025-05-30,18.22,31.77,30.51,20.06,29.26,21.32,0.0
1,哈尔滨市,45.58,126.29,2025-05-31,17.1,29.39,28.26,24.83,25.43,22.77,0.0
1,哈尔滨市,45.58,126.29,2025-06-01,13.81,25.27,19.46,16.48,25.27,15.97,0.65
1,哈尔滨市,45.58,126.29,2025-06-02,12.81,21.68,16.56,14.89,17.36,15.79,9.58
1,哈尔滨市,45.58,126.29,2025-06-03,12.55,19.01,18.62,14.03,17.59,13.51,0.0
1,哈尔滨市,45.58,126.29,2025-06-04,11.35,23.53,21.15,13.48,21.99,13.64,0.0
1,哈尔滨市,45.58,126.29,2025-06-05,13.85,21.51,14.74,15.84,20.88,15.61,7.22
1,哈尔滨市,45.58,126.29,2025-06-06,12.33,22.62,21.73,13.53,19.14,14.93,0.0
1,哈尔滨市,45.58,126.29,2025-06-07,11.43,23.44,20.78,12.08,19.93,14.86,0.0
1,哈尔滨市,45.58,126.29,2025-06-08,14.37,29.97,29.0,15.16,28.01,17.51,0.25
1,哈尔滨市,45.58,126.29,2025-06-09,13.8,22.41,21.01,16.07,20.33,15.29,1.26
1,哈尔滨市,45.58,126.29,2025-06-10,12.55,17.14,14.4,17.14,13.27,13.64,31.5
1,哈尔滨市,45.58,126.29,2025-06-11,13.07,26.05,24.07,13.07,24.38,13.98,0.0
1,哈尔滨市,45.58,126.29,2025-06-12,15.94,26.43,24.41,17.54,25.96,18.11,0.0
1,哈尔滨市,45.58,126.29,2025-06-13,18.97,27.89,26.13,20.41,24.24,20.44,2.37
1,哈尔滨市,45.58,126.29,2025-06-14,17.37,26.75,21.5,19.73,25.7,20.01,0.0
1,哈尔滨市,45.58,126.29,2025-06-15,19.61,27.97,26.54,20.16,25.87,20.65,0.93
1,哈尔滨市,45.58,126.29,2025-06-16,18.3,26.36,26.36,19.32,23.48,19.29,0.2
1,哈尔滨市,45.58,126.29,2025-06-17,16.2,24.33,22.98,17.33,22.68,17.63,1.26
1,哈尔滨市,45.58,126.29,2025-06-18,15.17,29.84,27.88,16.8,27.47,17.99,0.0
1,哈尔滨市,45.58,126.29,2025-06-19,18.77,25.37,25.37,23.2,21.65,21.28,9.85
1,哈尔滨市,45.58,126.29,2025-06-20,15.39,24.81,23.77,19.56,20.48,17.42,0.0
1,哈尔滨市,45.58,126.29,2025-06-21,14.23,22.67,18.63,15.4,20.54,15.64,0.0
1,哈尔滨市,45.58,126.29,2025-06-22,15.21,30.91,28.27,15.52,29.45,18.36,0.0
1,哈尔滨市,45.58,126.29,2025-06-23,18.58,33.85,32.48,20.45,30.6,21.11,0.0
1,哈尔滨市,45.58,126.29,2025-06-24,21.41,34.72,33.37,22.7,31.43,23.47,0.0
1,哈尔滨市,45.58,126.29,2025-06-25,23.51,36.12,35.2,25.95,34.53,25.3,0.0
1,哈尔滨市,45.58,126.29,2025-06-26,23.55,36.22,35.4,26.18,33.08,25.84,0.0
1,哈尔滨市,45.58,126.29,2025-06-27,22.49,32.85,31.31,23.71,29.45,25.35,0.0
1,哈尔滨市,45.58,126.29,2025-06-28,21.74,29.22,28.47,21.88,24.26,22.08,3.08
1,哈尔滨市,45.58,126.29,2025-06-29,20.35,28.45,28.06,21.41,27.0,22.04,0.0
1,哈尔滨市,45.58,126.29,2025-06-30,21.35,26.23,26.23,22.2,22.43,22.84,14.39
1,哈尔滨市,45.58,126.29,2025-07-01,22.52,29.63,26.66,23.22,28.02,22.52,9.75
1,哈尔滨市,45.58,126.29,2025-07-02,22.4,31.39,30.44,22.54,29.12,23.46,2.73
1,哈尔滨市,45.58,126.29,2025-07-03,23.86,32.11,30.59,24.74,29.95,24.57,0.0
1,哈尔滨市,45.58,126.29,2025-07-04,22.84,32.2,32.14,24.03,29.53,24.84,0.0
1,哈尔滨市,45.58,126.29,2025-07-05,18.81,26.38,24.48,25.37,21.03,22.96,8.63
1,哈尔滨市,45.58,126.29,2025-07-06,17.24,29.12,28.23,18.05,26.9,19.92,0.0
1,哈尔滨市,45.58,126.29,2025-07-07,18.71,31.71,30.11,19.94,26.79,20.9,0.0
1,哈尔滨市,45.58,126.29,2025-07-08,19.37,31.21,30.25,21.21,28.36,20.83,0.0
1,哈尔滨市,45.58,126.29,2025-07-09,20.08,33.14,32.1,21.52,29.88,21.86,0.0
1,哈尔滨市,45.58,126.29,2025-07-10,21.41,34.67,32.45,24.36,32.08,24.73,0.0
1,哈尔滨市,45.58,126.29,2025-07-11,24.23,34.83,33.53,26.11,31.5,26.12,0.0
1,哈尔滨市,45.58,126.29,2025-07-12,22.47,33.97,32.46,27.6,30.19,25.66,3.06
1,哈尔滨市,45.58,126.29,2025-07-13,20.25,27.59,27.04,22.38,24.96,21.26,0.0
1,哈尔滨市,45.58,126.29,2025-07-14,18.16,29.42,28.6,21.79,26.61,20.89,0.0
1,哈尔滨市,45.58,126.29,2025-07-15,18.14,30.29,29.72,19.57,27.77,21.83,0.0
1,哈尔滨市,45.58,126.29,2025-07-16,19.66,27.42,25.68,21.55,26.13,20.1,0.0
1,哈尔滨市,45.58,126.29,2025-07-17,21.17,28.72,26.15,21.37,27.35,23.02,0.0
1,哈尔滨市,45.58,126.29,2025-07-18,20.54,29.47,29.36,21.6,27.31,22.82,4.79
1,哈尔滨市,45.58,126.29,2025-07-19,20.63,32.02,30.96,21.43,27.92,22.87,0.0
1,哈尔滨市,45.58,126.29,2025-07-20,20.38,25.13,20.38,24.3,24.17,22.31,3.05
1,哈尔滨市,45.58,126.29,2025-07-21,19.24,31.09,29.47,20.28,27.71,20.98,0.18
1,哈尔滨市,45.58,126.29,2025-07-22,21.52,34.77,32.69,22.59,30.62,22.69,0.0
1,哈尔滨市,45.58,126.29,2025-07-23,23.33,33.53,31.18,27.26,29.94,24.81,0.0
1,哈尔滨市,45.58,126.29,2025-07-24,23.04,31.19,29.55,24.94,25.73,24.06,0.0
1,哈尔滨市,45.58,126.29,2025-07-25,21.31,28.58,25.21,22.59,28.58,22.92,3.78
1,哈尔滨市,45.58,126.29,2025-07-26,21.16,24.62,24.62,21.16,22.54,22.83,20.99
1,哈尔滨市,45.58,126.29,2025-07-27,22.62,31.24,29.54,23.27,28.68,22.89,2.45
1,哈尔滨市,45.58,126.29,2025-07-28,21.73,30.5,29.75,22.44,27.34,23.2,0.0
1,哈尔滨市,45.58,126.29,2025-07-29,20.58,27.83,25.89,20.74,21.5,22.05,9.53
1,哈尔滨市,45.58,126.29,2025-07-30,19.06,30.1,25.58,20.51,26.37,19.35,0.0
1,哈尔滨市,45.58,126.29,2025-07-31,17.21,29.1,27.33,18.45,25.68,18.89,0.0
1,哈尔滨市,45.58,126.29,2025-08-01,20.26,30.29,28.85,20.68,28.58,22.14,0.0
1,哈尔滨市,45.58,126.29,2025-08-02,19.97,30.02,25.47,21.72,25.14,21.6,10.91
1,哈尔滨市,45.58,126.29,2025-08-03,18.26,23.77,22.07,22.46,22.2,20.72,0.0
1,哈尔滨市,45.58,126.29,2025-08-04,16.79,30.23,28.66,17.68,26.96,21.33,0.0
1,哈尔滨市,45.58,126.29,2025-08-05,18.51,26.34,25.34,21.71,22.29,20.06,1.53
1,哈尔滨市,45.58,126.29,2025-08-06,16.85,29.71,26.55,17.58,24.25,18.96,4.09
1,哈尔滨市,45.58,126.29,2025-08-07,16.1,26.17,25.32,18.43,23.36,17.28,0.0
1,哈尔滨市,45.58,126.29,2025-08-08,16.01,27.41,26.17,17.14,23.64,18.19,0.0
1,哈尔滨市,45.58,126.29,2025-08-09,17.77,23.8,22.06,19.38,22.03,18.11,2.17
1,哈尔滨市,45.58,126.29,2025-08-10,14.46,26.09,25.77,16.81,20.75,14.46,0.0
1,哈尔滨市,45.58,126.29,2025-08-11,13.2,25.45,24.3,14.22,21.89,15.28,0.0
1,哈尔滨市,45.58,126.29,2025-08-12,16.2,26.08,24.37,16.21,23.41,17.26,0.0
1,哈尔滨市,45.58,126.29,2025-08-13,19.63,26.93,25.94,21.07,24.82,20.03,8.67
1,哈尔滨市,45.58,126.29,2025-08-14,14.99,28.08,26.77,20.88,23.93,16.15,0.0
1,哈尔滨市,45.58,126.29,2025-08-15,16.43,28.62,28.62,18.55,24.92,18.35,0.17
1,哈尔滨市,45.58,126.29,2025-08-16,16.93,26.33,23.68,21.56,24.32,21.22,0.29
1,哈尔滨市,45.58,126.29,2025-08-17,14.13,24.4,22.77,17.62,19.88,16.06,0.0
1,哈尔滨市,45.58,126.29,2025-08-18,14.14,23.61,22.43,14.91,20.1,14.93,0.1
1,哈尔滨市,45.58,126.29,2025-08-19,16.65,29.29,27.51,16.65,23.76,19.79,0.64
1,哈尔滨市,45.58,126.29,2025-08-20,15.45,26.37,24.77,17.84,21.73,17.13,0.0
1,哈尔滨市,45.58,126.29,2025-08-21,16.23,25.74,24.53,16.93,22.51,17.89,10.05
1,哈尔滨市,45.58,126.29,2025-08-22,17.63,26.9,20.83,17.63,23.48,20.42,2.7
1,哈尔滨市,45.58,126.29,2025-08-23,18.5,27.37,26.93,19.16,23.65,19.43,0.0
1,哈尔滨市,45.58,126.29,2025-08-24,19.54,27.78,26.97,20.77,23.52,20.96,0.0
1,哈尔滨市,45.58,126.29,2025-08-25,17.72,26.52,26.52,19.22,23.88,19.42,1.16
1,哈尔滨市,45.58,126.29,2025-08-26,16.45,26.62,24.67,17.24,21.84,17.23,3.97
1,哈尔滨市,45.58,126.29,2025-08-27,15.56,25.0,24.52,16.62,21.54,17.16,0.0
1,哈尔滨市,45.58,126.29,2025-08-28,16.98,20.73,18.13,18.74,17.62,18.07,0.38
1,哈尔滨市,45.58,126.29,2025-08-29,15.32,26.01,23.31,16.28,21.77,16.72,0.64
1,哈尔滨市,45.58,126.29,2025-08-30,16.96,29.39,25.49,17.81,23.22,17.71,0.0
1,哈尔滨市,45.58,126.29,2025-08-31,17.22,25.35,24.43,18.95,20.56,18.89,2.27
1,哈尔滨市,45.58,126.29,2025-09-01,15.84,26.74,25.68,16.51,23.14,17.06,1.04
1,哈尔滨市,45.58,126.29,2025-09-02,16.26,27.17,26.16,17.61,21.37,16.96,0.0
1,哈尔滨市,45.58,126.29,2025-09-03,17.73,27.72,27.51,18.17,23.86,18.9,0.0
1,哈尔滨市,45.58,126.29,2025-09-04,18.57,28.89,27.99,19.81,24.44,18.95,0.0
1,哈尔滨市,45.58,126.29,2025-09-05,17.57,28.34,26.71,19.2,25.39,18.13,0.12
1,哈尔滨市,45.58,126.29,2025-09-06,16.31,24.85,24.08,21.67,19.63,17.35,6.62
1,哈尔滨市,45.58,126.29,2025-09-07,12.92,23.26,22.78,16.24,17.3,16.85,0.0
1,哈尔滨市,45.58,126.29,2025-09-08,11.92,22.31,22.28,12.39,18.63,13.32,0.0
1,哈尔滨市,45.58,126.29,2025-09-09,10.02,22.94,21.42,11.87,19.42,10.41,0.0
1,哈尔滨市,45.58,126.29,2025-09-10,11.73,23.81,22.76,12.27,19.53,13.7,0.0
1,哈尔滨市,45.58,126.29,2025-09-11,11.37,24.79,24.35,12.97,22.78,11.95,0.25
1,哈尔滨市,45.58,126.29,2025-09-12,16.2,24.7,24.7,18.87,21.17,19.08,3.42
1,哈尔滨市,45.58,126.29,2025-09-13,16.03,27.5,26.8,16.19,20.45,17.04,0.0
1,哈尔滨市,45.58,126.29,2025-09-14,14.1,26.6,24.63,17.04,22.95,17.3,0.89
1,哈尔滨市,45.58,126.29,2025-09-15,12.7,23.12,22.03,13.78,19.4,13.11,1.36
1,哈尔滨市,45.58,126.29,2025-09-16,8.72,19.84,19.84,12.98,12.71,14.16,0.14
1,哈尔滨市,45.58,126.29,2025-09-17,7.07,18.63,17.86,8.45,13.39,7.64,0.0
1,哈尔滨市,45.58,126.29,2025-09-18,8.32,21.76,20.35,9.73,15.59,8.98,0.0
1,哈尔滨市,45.58,126.29,2025-09-19,9.59,23.97,23.6,10.94,17.15,9.92,0.0
1,哈尔滨市,45.58,126.29,2025-09-20,12.09,22.31,21.33,13.24,15.67,12.78,0.0
1,哈尔滨市,45.58,126.29,2025-09-21,9.76,21.5,20.69,11.66,15.86,9.92,0.0
1,哈尔滨市,45.58,126.29,2025-09-22,10.12,22.79,21.6,11.73,18.19,10.35,0.0
1,哈尔滨市,45.58,126.29,2025-09-23,12.2,26.44,24.95,13.42,19.86,12.33,0.0
1,哈尔滨市,45.58,126.29,2025-09-24,13.49,16.88,14.83,16.79,15.67,14.45,8.94
1,哈尔滨市,45.58,126.29,2025-09-25,10.91,22.19,21.39,12.39,17.34,10.91,0.0
1,哈尔滨市,45.58,126.29,2025-09-26,11.33,23.83,22.35,11.82,18.57,11.77,0.0
1,哈尔滨市,45.58,126.29,2025-09-27,12.3,25.62,25.5,14.3,20.25,12.3,0.0
1,哈尔滨市,45.58,126.29,2025-09-28,14.01,24.69,22.55,15.83,19.0,14.95,0.0
1,哈尔滨市,45.58,126.29,2025-09-29,10.61,24.18,21.38,13.37,19.35,10.73,0.0
1,哈尔滨市,45.58,126.29,2025-09-30,13.93,25.89,24.55,15.43,20.5,13.93,0.0
2,尚志市,45.21,127.96,2025-04-01,-0.18,9.93,9.84,-0.18,4.62,1.58,5.67
2,尚志市,45.21,127.96,2025-04-02,1.1,7.32,6.44,3.73,5.42,1.75,0.0
2,尚志市,45.21,127.96,2025-04-03,0.08,11.5,10.63,1.32,8.46,1.0,0.0
2,尚志市,45.21,127.96,2025-04-04,2.14,15.22,13.47,4.13,11.25,2.96,0.0
2,尚志市,45.21,127.96,2025-04-05,4.85,7.95,6.06,7.95,5.5,5.66,1.21
2,尚志市,45.21,127.96,2025-04-06,3.45,7.56,6.1,4.98,6.42,3.78,0.0
2,尚志市,45.21,127.96,2025-04-07,1.54,14.75,12.1,2.99,11.07,2.4,0.0
2,尚志市,45.21,127.96,2025-04-08,5.89,16.32,15.75,8.27,12.66,6.39,0.0
2,尚志市,45.21,127.96,2025-04-09,6.61,18.69,17.34,8.12,14.77,7.58,0.0
2,尚志市,45.21,127.96,2025-04-10,8.17,19.99,18.02,9.63,14.84,8.67,0.0
2,尚志市,45.21,127.96,2025-04-11,9.21,22.5,21.2,10.22,18.64,10.24,0.7
2,尚志市,45.21,127.96,2025-04-12,10.85,20.0,19.12,13.33,15.15,11.66,1.34
2,尚志市,45.21,127.96,2025-04-13,5.5,11.58,10.82,10.58,10.0,9.63,0.87
2,尚志市,45.21,127.96,2025-04-14,3.6,12.27,11.35,4.62,9.96,4.04,0.0
2,尚志市,45.21,127.96,2025-04-15,4.04,12.83,10.0,5.72,8.83,5.1,0.46
2,尚志市,45.21,127.96,2025-04-16,1.71,13.64,12.87,3.78,10.03,3.31,0.0
2,尚志市,45.21,127.96,2025-04-17,3.32,19.58,17.73,6.04,15.35,4.72,0.31
2,尚志市,45.21,127.96,2025-04-18,6.17,13.58,8.67,12.23,10.63,7.4,2.39
2,尚志市,45.21,127.96,2025-04-19,4.26,16.01,15.61,6.01,11.67,6.5,0.0
2,尚志市,45.21,127.96,2025-04-20,4.64,18.61,17.15,6.05,15.38,6.27,0.0
2,尚志市,45.21,127.96,2025-04-21,10.11,22.62,22.2,11.28,16.0,12.11,11.54
2,尚志市,45.21,127.96,2025-04-22,5.25,13.19,12.05,10.24,10.11,5.54,3.02
2,尚志市,45.21,127.96,2025-04-23,4.36,21.08,19.24,5.55,15.55,6.11,0.55
2,尚志市,45.21,127.96,2025-04-24,4.44,11.04,10.05,7.87,9.5,6.67,0.0
2,尚志市,45.21,127.96,2025-04-25,3.26,8.71,7.18,4.4,7.45,4.63,0.0
2,尚志市,45.21,127.96,2025-04-26,2.13,14.97,11.83,2.73,11.3,4.43,0.0
2,尚志市,45.21,127.96,2025-04-27,4.67,13.24,12.01,8.81,8.86,8.26,0.0
2,尚志市,45.21,127.96,2025-04-28,2.56,13.4,12.44,4.69,10.36,4.55,0.0
2,尚志市,45.21,127.96,2025-04-29,3.85,19.76,17.56,5.92,15.51,6.45,0.0
2,尚志市,45.21,127.96,2025-04-30,7.5,20.68,19.89,9.75,15.79,9.73,2.88
2,尚志市,45.21,127.96,2025-05-01,3.32,9.1,6.78,9.1,6.86,8.16,8.73
2,尚志市,45.21,127.96,2025-05-02,2.35,15.6,14.64,2.99,12.04,4.62,0.0
2,尚志市,45.21,127.96,2025-05-03,6.09,13.89,13.86,7.3,10.25,7.76,1.74
2,尚志市,45.21,127.96,2025-05-04,4.75,12.95,12.05,6.53,9.47,7.25,0.18
2,尚志市,45.21,127.96,2025-05-05,2.84,15.25,14.33,5.7,11.57,5.56,0.0
2,尚志市,45.21,127.96,2025-05-06,2.83,15.24,14.79,5.65,8.62,5.74,1.6
2,尚志市,45.21,127.96,2025-05-07,3.64,15.29,14.98,5.43,10.65,6.35,3.46
2,尚志市,45.21,127.96,2025-05-08,7.09,15.34,11.88,7.59,9.89,9.21,3.2
2,尚志市,45.21,127.96,2025-05-09,8.66,15.64,13.9,9.85,12.1,11.83,0.0
2,尚志市,45.21,127.96,2025-05-10,7.88,17.43,16.14,8.94,14.41,9.24,0.0
2,尚志市,45.21,127.96,2025-05-11,6.64,21.74,20.27,8.2,17.19,10.16,0.0
2,尚志市,45.21,127.96,2025-05-12,10.98,24.87,23.76,12.02,21.5,14.3,0.0
2,尚志市,45.21,127.96,2025-05-13,15.08,25.66,25.66,15.56,18.95,17.01,3.46
2,尚志市,45.21,127.96,2025-05-14,10.48,18.47,13.84,16.27,12.57,16.26,8.27
2,尚志市,45.21,127.96,2025-05-15,9.76,20.25,18.91,10.53,17.7,11.99,0.16
2,尚志市,45.21,127.96,2025-05-16,8.51,16.52,14.63,14.52,13.04,12.12,1.92
2,尚志市,45.21,127.96,2025-05-17,5.0,17.55,8.37,8.42,8.36,16.51,3.72
2,尚志市,45.21,127.96,2025-05-18,4.57,15.08,14.5,4.57,9.55,6.42,0.79
2,尚志市,45.21,127.96,2025-05-19,5.2,15.32,13.91,7.98,11.16,8.77,4.74
2,尚志市,45.21,127.96,2025-05-20,3.83,18.54,17.8,4.5,12.3,7.95,0.0
2,尚志市,45.21,127.96,2025-05-21,5.64,19.97,19.46,6.41,15.15,9.54,0.0
2,尚志市,45.21,127.96,2025-05-22,6.87,18.33,17.67,8.79,13.22,10.13,0.0
2,尚志市,45.21,127.96,2025-05-23,6.02,20.29,20.11,7.87,16.45,9.95,0.0
2,尚志市,45.21,127.96,2025-05-24,8.11,19.19,19.19,8.88,14.94,11.14,0.0
2,尚志市,45.21,127.96,2025-05-25,6.98,21.02,19.3,8.51,17.15,10.25,0.0
2,尚志市,45.21,127.96,2025-05-26,8.71,20.65,18.98,10.28,17.11,12.64,0.0
2,尚志市,45.21,127.96,2025-05-27,9.63,25.92,24.42,10.27,22.47,14.12,0.0
2,尚志市,45.21,127.96,2025-05-28,12.46,27.79,26.91,14.44,24.8,16.6,0.0
2,尚志市,45.21,127.96,2025-05-29,14.2,28.24,27.42,16.54,23.91,17.85,0.0
2,尚志市,45.21,127.96,2025-05-30,15.02,29.93,29.01,16.68,24.63,18.66,0.0
2,尚志市,45.21,127.96,2025-05-31,16.44,27.77,27.67,18.12,22.6,19.04,0.0
2,尚志市,45.21,127.96,2025-06-01,11.42,22.71,18.7,16.57,20.05,16.46,0.0
2,尚志市,45.21,127.96,2025-06-02,9.35,22.95,21.64,10.74,14.89,13.46,8.1
2,尚志市,45.21,127.96,2025-06-03,9.79,20.42,19.32,13.22,14.33,13.69,5.17
2,尚志市,45.21,127.96,2025-06-04,9.01,20.78,20.78,9.88,18.16,11.8,0.0
2,尚志市,45.21,127.96,2025-06-05,9.99,19.21,19.21,11.12,15.81,13.83,1.41
2,尚志市,45.21,127.96,2025-06-06,7.65,22.25,22.06,9.63,17.07,11.75,0.0
2,尚志市,45.21,127.96,2025-06-07,8.49,21.4,19.89,9.19,18.37,12.11,0.0
2,尚志市,45.21,127.96,2025-06-08,9.91,27.61,24.98,11.66,23.34,13.92,0.0
2,尚志市,45.21,127.96,2025-06-09,12.71,23.29,22.85,15.23,17.44,15.75,0.0
2,尚志市,45.21,127.96,2025-06-10,9.72,18.03,13.7,14.05,12.59,12.88,18.65
2,尚志市,45.21,127.96,2025-06-11,10.96,22.71,20.98,11.41,21.12,13.89,0.0
2,尚志市,45.21,127.96,2025-06-12,12.18,27.28,26.79,13.35,22.59,16.18,0.29
2,尚志市,45.21,127.96,2025-06-13,16.2,25.36,24.85,18.19,22.55,17.93,0.87
2,尚志市,45.21,127.96,2025-06-14,16.13,25.5,21.04,16.13,22.41,19.7,0.0
2,尚志市,45.21,127.96,2025-06-15,15.1,26.67,24.94,15.8,23.54,18.68,0.0
2,尚志市,45.21,127.96,2025-06-16,17.47,25.79,24.19,19.24,22.35,18.69,1.1
2,尚志市,45.21,127.96,2025-06-17,12.73,24.53,23.77,16.27,20.43,16.46,2.63
2,尚志市,45.21,127.96,2025-06-18,11.68,28.86,27.99,12.19,24.71,16.34,0.0
2,尚志市,45.21,127.96,2025-06-19,17.62,23.32,22.95,18.88,19.67,19.73,15.51
2,尚志市,45.21,127.96,2025-06-20,14.75,21.42,20.44,17.4,18.29,17.54,11.5
2,尚志市,45.21,127.96,2025-06-21,12.22,20.36,20.36,14.3,17.71,13.56,0.0
2,尚志市,45.21,127.96,2025-06-22,14.12,27.77,25.21,14.12,24.8,15.44,0.0
2,尚志市,45.21,127.96,2025-06-23,14.42,30.78,29.88,16.58,26.62,18.23,0.0
